user_id,event_id,interaction
711,309,comment
325,373,like
4894,106,like
2968,861,like
3800,315,comment
2595,609,share
1093,854,like
2956,945,comment
212,539,share
1582,72,comment
3832,378,share
1444,496,comment
4144,185,like
4327,134,comment
579,174,share
2998,793,like
1755,610,like
2980,393,comment
3606,64,like
422,996,share
611,415,like
446,403,share
961,113,share
131,65,share
2648,728,like
4080,866,like
2435,401,comment
3730,290,share
4432,483,share
1025,420,comment
1653,909,comment
538,315,share
4592,89,share
3084,759,comment
508,844,like
3925,661,comment
681,357,share
2613,878,share
4877,998,like
760,961,share
4224,752,share
3148,518,comment
2194,749,like
2547,365,comment
4656,267,like
1223,848,share
3575,406,comment
3024,750,comment
3281,139,comment
1072,165,like
541,794,share
511,697,share
4451,666,like
345,106,comment
4243,149,share
3370,185,share
3823,410,comment
2380,783,like
2481,871,share
399,703,comment
3407,675,comment
3281,907,comment
4683,201,like
3767,618,share
1295,727,like
3252,836,like
3510,990,comment
2036,220,comment
4834,857,comment
3850,470,like
1778,729,share
380,986,comment
3764,434,share
1662,29,share
3059,750,share
1307,64,comment
2466,937,share
4452,96,like
16,666,like
4411,540,like
2581,510,comment
2593,340,like
4790,688,share
69,251,comment
411,706,comment
3124,279,share
2860,39,like
919,69,share
4836,277,share
1491,120,comment
3806,86,like
3344,177,like
2487,971,like
2578,606,share
273,92,comment
4555,420,comment
820,81,comment
2616,341,like
4957,421,like
2545,228,comment
3985,895,share
4891,473,comment
4901,88,share
2982,350,comment
1891,640,share
3040,810,comment
4936,190,like
2683,867,like
603,981,like
3938,646,like
1433,981,comment
4463,136,like
256,325,share
2488,40,share
1359,650,like
3702,287,like
2483,256,like
690,798,comment
3533,947,share
308,597,share
1697,420,share
3167,829,comment
409,539,comment
3952,742,share
826,291,share
1192,316,share
2135,800,like
3095,858,comment
4194,132,share
1775,603,like
4417,868,share
534,741,share
2868,539,comment
1208,303,share
417,902,comment
2777,978,comment
1238,282,share
4944,492,like
4766,280,share
1944,500,share
2181,199,share
2101,375,like
4837,300,comment
4119,910,like
3675,909,like
460,666,share
650,299,share
4578,555,like
120,322,comment
4769,110,comment
2256,623,share
318,471,comment
868,412,comment
3227,513,comment
394,480,like
2553,140,like
4409,878,share
3229,690,comment
2062,949,share
77,504,like
3411,60,share
409,183,like
4093,419,like
2268,957,share
744,794,comment
4529,927,share
2854,825,comment
3835,908,share
3998,733,share
1832,901,share
988,227,like
2702,391,share
3713,144,like
3908,736,like
2865,564,like
755,593,share
676,661,share
4928,27,share
4124,744,share
4512,623,like
1711,508,comment
3476,884,comment
542,591,like
165,791,like
2256,127,comment
985,456,comment
2662,281,comment
4469,395,comment
618,319,comment
3914,441,share
69,341,comment
3425,694,share
4197,119,share
1,778,like
2399,690,like
2055,713,comment
4414,368,like
186,385,comment
4824,510,like
2510,982,like
4439,582,comment
4809,158,like
3080,823,comment
136,610,like
383,717,comment
4282,86,share
2687,902,comment
928,361,like
3444,792,share
561,85,share
1190,359,comment
898,727,comment
2369,133,share
1739,903,comment
4954,387,comment
3046,247,comment
4381,141,like
3873,950,like
2399,447,share
4762,76,share
1394,902,share
2589,98,comment
3467,975,comment
2025,303,comment
3686,466,share
930,55,share
4310,305,like
4400,953,comment
3227,771,comment
1404,534,like
200,35,share
3752,540,share
2286,489,share
671,682,comment
1729,140,like
3239,641,like
1250,100,share
879,990,comment
4347,373,like
3352,759,comment
2524,23,share
498,869,share
1988,284,like
978,113,share
3045,373,like
2749,197,share
4880,164,like
2477,893,share
539,822,share
4041,431,comment
901,568,comment
1467,10,share
3016,645,like
4306,398,share
1734,152,comment
491,191,like
1710,796,share
1754,277,share
1919,493,comment
2035,243,like
2712,488,like
1487,844,like
1501,276,share
198,190,comment
1968,627,share
4617,864,comment
1535,307,comment
1714,870,like
1349,296,share
4784,234,like
4563,341,comment
3845,593,comment
596,193,like
139,883,like
1015,364,comment
242,924,share
2364,950,like
733,258,share
135,977,comment
3260,511,like
3762,231,like
2627,14,comment
3141,14,like
2487,556,like
2125,210,share
1511,40,like
1819,34,share
4854,747,like
2797,833,like
4513,234,comment
4303,786,comment
1644,880,like
2769,290,share
4407,855,comment
3365,433,comment
1400,848,comment
1551,979,like
3412,741,share
83,892,share
1480,951,like
2921,318,comment
2284,640,share
2441,838,share
1783,408,like
605,721,share
4334,816,share
731,80,comment
1361,807,comment
2079,176,comment
978,745,share
1638,838,comment
1982,848,like
2951,777,comment
3301,285,comment
4005,964,share
583,956,comment
460,922,like
136,630,comment
1977,678,comment
978,318,like
284,410,like
2898,142,comment
2399,995,share
4113,247,like
1239,177,like
3467,811,share
2462,344,like
3167,264,like
3705,168,share
2054,25,comment
780,703,share
2135,900,comment
2237,527,like
1640,528,like
420,310,comment
1827,639,share
3139,779,like
3690,28,share
4956,775,comment
207,370,comment
3391,384,comment
3871,294,share
3797,664,share
2535,479,comment
2181,580,like
4211,37,comment
4307,888,like
4228,547,like
1398,646,like
4250,878,share
1447,673,like
952,372,like
4022,736,comment
1718,622,like
4243,102,like
3806,355,comment
3199,465,share
4811,694,like
1597,480,share
3734,910,comment
3217,659,share
907,216,like
3751,999,share
4059,651,share
2155,327,comment
4925,941,comment
1338,700,comment
4107,600,comment
2496,247,comment
2975,698,comment
2443,88,comment
4474,334,comment
361,664,share
3065,779,comment
4738,200,share
573,383,like
1956,428,comment
3045,335,like
1585,758,comment
2234,450,like
3293,216,share
3247,941,comment
1815,586,share
4042,672,like
1890,255,share
1900,529,comment
2656,505,share
2330,438,share
3719,650,like
1057,470,like
2130,6,comment
1507,219,like
1631,916,share
992,513,like
4591,576,comment
1194,721,like
3969,513,comment
703,869,comment
1031,189,share
4922,975,share
2482,247,share
563,769,comment
367,977,like
794,686,like
3104,621,comment
4732,572,comment
987,555,like
958,428,like
3596,550,comment
855,363,like
1570,770,like
2257,594,comment
3910,396,comment
4104,733,share
4833,919,share
2223,623,like
4177,777,comment
238,136,like
3289,434,comment
4283,848,like
4726,318,like
1733,535,comment
3062,501,share
815,349,share
4710,59,comment
1187,778,like
2226,140,like
985,958,like
798,893,comment
4163,628,share
544,204,comment
520,158,share
2547,330,share
1455,974,comment
1059,196,share
2237,431,share
1113,724,share
3407,553,like
947,871,comment
4031,519,like
136,862,comment
2594,884,like
793,617,share
1137,472,like
1363,458,like
555,820,comment
2573,45,comment
3404,38,like
2255,676,comment
1367,593,share
949,341,share
104,570,share
1047,302,comment
4027,635,comment
2615,707,like
3332,193,comment
964,914,like
3272,898,comment
838,616,comment
2459,624,like
882,132,share
3189,608,comment
4520,595,like
2203,468,comment
3335,170,comment
2199,561,comment
212,945,comment
1216,885,comment
881,647,like
755,265,comment
701,199,like
2220,283,like
371,405,share
1733,547,like
802,856,like
990,480,share
4772,204,comment
416,471,share
2966,932,comment
3338,753,comment
3613,349,like
1621,835,comment
1536,43,share
4345,776,share
2793,482,comment
573,377,share
4894,78,share
4857,36,like
3656,383,like
293,816,like
4294,174,comment
80,928,like
4233,647,share
4309,330,like
1863,652,share
619,55,like
960,764,share
3279,1000,like
3736,279,like
2214,459,like
3575,692,like
3997,525,share
2478,716,like
3252,455,comment
2169,821,like
3246,575,like
2379,492,comment
1723,74,share
1162,455,comment
1890,819,share
2041,954,comment
3972,155,comment
3402,519,comment
3310,375,share
1100,306,like
4019,920,like
1689,343,comment
4133,665,share
845,44,share
1644,548,like
2334,441,share
1264,97,share
2935,165,comment
3686,746,share
216,103,share
4777,436,comment
3658,381,like
2341,447,like
1508,7,share
2091,94,comment
3379,444,like
1117,479,share
2741,633,like
2162,877,share
3257,494,like
2969,37,comment
1149,533,comment
3177,98,like
4254,814,comment
3346,21,like
3962,232,like
1141,468,comment
2934,354,share
2108,72,comment
2449,352,share
828,52,share
1204,222,share
3304,797,like
845,325,share
2972,990,share
1269,460,comment
4734,167,like
4745,283,like
1630,501,share
3531,717,comment
804,367,share
128,650,like
952,36,comment
2265,607,like
20,528,like
3639,999,like
1782,749,like
3835,676,like
3132,602,comment
4771,620,comment
4835,596,like
557,255,share
2245,930,share
2984,677,like
3564,200,comment
2726,836,share
4600,827,comment
4834,669,comment
4888,31,share
3332,578,share
197,601,comment
2829,486,share
4840,259,like
3989,253,share
2470,494,comment
1631,234,comment
3279,107,comment
2039,581,comment
2480,790,comment
4331,336,comment
4575,713,like
2476,53,comment
4762,944,comment
3310,969,like
3179,753,comment
1388,844,comment
642,687,like
575,42,share
3145,260,share
1722,369,comment
1019,210,share
4059,466,share
3421,42,like
400,939,share
4691,353,comment
1457,682,like
1596,894,share
117,259,comment
383,955,like
4955,998,comment
2130,337,share
1851,716,comment
832,395,share
4969,849,share
2701,675,share
2782,105,share
3482,690,share
2118,703,like
4483,124,share
2007,710,like
2572,99,comment
297,6,comment
719,800,like
3137,267,like
3080,43,comment
11,807,like
4881,653,like
411,269,share
2940,551,comment
2655,942,like
3187,674,like
3451,195,like
599,928,share
824,324,comment
2398,616,comment
4115,757,like
313,65,like
2975,201,share
3739,881,like
2493,242,like
1946,7,share
231,219,like
3741,3,comment
2673,854,comment
3455,464,comment
3584,968,share
44,965,share
2925,305,comment
3694,314,comment
2271,478,share
3458,796,like
2950,883,like
2319,411,share
3386,498,comment
2295,534,share
2996,606,comment
3639,357,share
4917,71,share
3368,882,share
3285,734,share
2343,13,share
171,406,share
4342,971,comment
1640,517,comment
617,22,like
240,975,share
4494,895,like
1857,309,like
923,295,share
4888,549,share
1905,31,like
3150,62,like
813,221,share
5000,359,share
1731,593,share
832,383,comment
3425,745,like
2208,518,like
4840,617,like
3433,337,comment
4909,162,like
3369,855,share
2228,564,comment
2261,158,like
4626,13,comment
2918,186,comment
3521,734,share
4381,753,comment
2709,309,share
1821,148,share
649,902,like
189,55,share
1223,927,like
479,571,like
3063,915,like
2026,710,share
4613,610,like
1889,668,share
1551,762,share
2917,909,like
3256,692,share
2807,510,like
34,586,like
296,573,like
2501,937,comment
3780,45,share
3577,647,comment
1430,722,comment
2190,86,share
1988,782,share
4744,292,like
2883,264,comment
1710,268,share
2778,936,like
3698,225,share
1548,216,share
463,874,like
3316,231,share
3305,702,like
514,654,comment
4097,177,like
3567,563,share
3804,702,comment
3688,517,comment
3939,723,like
3490,707,like
1472,513,like
338,104,comment
3082,873,like
3413,101,share
2393,640,comment
977,865,like
4979,305,comment
2246,761,share
4069,913,share
1704,969,share
872,351,like
3410,803,like
2590,451,comment
4553,269,like
1550,372,comment
3508,933,like
4462,38,share
2622,846,like
2530,902,like
2158,762,like
2357,733,share
160,63,comment
4940,765,like
2103,505,share
2809,945,like
2000,265,like
2582,676,share
2994,535,like
2935,79,like
2312,630,like
2796,185,like
4329,946,like
4329,495,share
3589,571,share
3117,370,like
4654,903,like
3748,815,comment
1950,764,share
1460,601,like
4431,741,comment
2452,855,share
4352,331,comment
3068,440,comment
4091,238,like
2989,904,like
772,292,share
1112,426,comment
3312,295,comment
4407,833,like
1595,500,share
2730,556,like
1282,845,share
3586,592,comment
2829,686,share
2374,653,comment
4886,37,share
342,526,like
4934,634,like
4724,397,like
2819,750,share
2926,396,comment
1273,567,like
710,924,share
739,22,share
1779,340,like
4591,495,like
4131,403,like
3719,203,like
4914,926,share
10,950,comment
1738,346,comment
2579,15,share
1559,30,comment
2143,29,share
2624,764,share
4001,160,share
4546,629,comment
2144,670,share
865,620,share
1801,627,like
3453,272,like
2717,420,comment
4303,850,like
1810,489,like
4946,176,like
4342,231,share
1998,796,like
2932,318,comment
2131,762,share
4413,467,comment
2693,440,comment
3177,56,comment
2797,331,comment
4696,273,comment
1556,702,like
3691,21,like
4937,165,comment
3573,492,comment
4444,883,like
331,418,comment
4706,993,like
1945,797,comment
4840,580,comment
3959,992,share
4665,956,comment
1685,267,share
2437,730,comment
971,338,share
747,896,like
2185,885,comment
1385,608,like
4031,188,share
1019,475,share
2579,208,share
4112,74,share
4664,876,like
3941,674,share
2025,673,comment
1543,394,share
2712,490,like
3047,572,like
1455,26,comment
3004,874,like
1703,537,share
4421,770,comment
3874,858,comment
122,852,like
1477,515,comment
266,800,share
28,257,share
2125,280,like
432,818,share
4975,939,share
3778,760,like
4532,556,share
1086,33,like
2095,294,like
2486,624,like
101,308,comment
2155,291,share
3049,785,share
4983,826,share
800,304,like
3823,43,like
1296,816,share
435,556,share
3805,801,share
2614,971,share
916,599,comment
2276,742,like
4641,480,comment
648,83,share
2296,204,like
4079,988,comment
1432,642,comment
2362,138,like
4133,83,comment
724,924,share
1548,687,comment
980,648,comment
84,619,share
3487,151,share
1366,944,comment
4815,621,share
550,734,like
3493,860,like
2763,319,share
3854,845,share
4683,247,like
3200,37,like
152,268,comment
3499,586,comment
2213,115,comment
2986,81,comment
4095,705,like
1568,726,like
212,527,like
4838,336,share
2180,84,like
3224,887,share
4192,778,share
1527,810,share
522,154,comment
3947,817,share
1703,253,like
18,502,like
3481,919,like
1720,448,like
3317,273,like
4015,930,like
879,873,share
594,825,like
4739,854,share
4897,507,comment
4551,132,like
1610,711,comment
876,325,comment
3232,351,comment
2449,83,like
4558,964,share
2137,818,comment
2054,126,like
84,214,share
1440,835,comment
2669,727,like
2220,964,share
699,750,share
1821,600,like
4626,896,comment
4415,955,like
1099,462,comment
2895,625,like
3418,105,share
249,371,share
4483,63,share
1958,963,share
1891,751,share
4459,469,like
3368,26,like
2116,640,like
3064,1,comment
1807,94,comment
296,883,share
2695,452,share
1992,974,share
3940,914,comment
32,12,comment
4651,678,like
3876,298,comment
4401,420,share
793,784,like
4192,961,comment
1090,579,like
230,167,comment
2781,254,comment
4454,867,comment
4498,765,share
790,758,comment
4195,571,share
4367,975,like
1799,294,comment
3981,144,share
4458,209,share
3241,226,like
4636,458,like
3857,907,like
4929,284,comment
314,603,comment
233,486,like
3508,978,comment
1030,111,share
3607,752,share
2712,350,comment
4340,333,comment
2289,80,share
4000,386,share
2606,404,comment
3345,716,comment
2123,989,like
2331,750,like
3780,328,comment
4183,294,share
881,494,comment
2978,184,share
1173,212,comment
160,251,comment
2494,739,share
2130,167,share
3079,543,comment
2230,848,share
2918,663,share
3014,162,comment
1550,608,like
4574,273,like
3386,875,share
1580,536,comment
3372,419,share
1961,630,comment
3845,407,like
4698,392,like
2391,438,like
1420,87,share
3918,405,like
3836,275,like
4429,415,share
4451,562,comment
3631,327,like
4943,112,comment
163,792,comment
116,302,share
1471,136,comment
3080,333,comment
3853,3,share
2839,162,comment
543,512,like
414,77,share
682,185,share
642,886,share
3979,570,like
1433,480,comment
669,163,comment
2070,21,comment
969,577,like
1181,578,comment
4820,953,comment
3236,298,like
252,299,like
4301,282,comment
2880,963,like
3999,472,like
791,410,like
4561,392,share
1496,687,share
4490,165,comment
3069,968,comment
2708,82,like
2578,658,comment
1236,716,share
1059,164,comment
1171,104,comment
3619,130,share
3660,596,share
3656,120,like
57,259,like
1893,104,like
2570,364,comment
4081,546,comment
4457,894,comment
1949,369,share
223,878,comment
1640,686,share
4423,958,comment
1758,326,comment
836,744,share
2537,185,share
2526,394,share
985,344,like
1358,530,like
4888,417,comment
3061,231,comment
4478,135,comment
1447,45,like
1372,624,comment
3225,492,share
1875,925,share
2500,595,like
3362,422,share
1143,551,share
4310,766,comment
565,921,share
4828,145,share
4535,317,like
1589,563,share
3986,293,share
4725,579,comment
4999,536,comment
1471,634,comment
3915,466,like
3114,49,comment
4491,986,share
4343,661,like
3363,459,share
1637,697,share
2913,762,comment
1473,425,like
1245,657,like
3738,755,comment
2099,877,like
2598,870,share
2513,661,like
4515,68,share
259,509,like
2359,736,like
3394,210,comment
3779,704,comment
3412,300,like
1269,124,share
940,796,comment
2377,292,comment
3952,421,comment
196,895,like
4158,812,share
3097,50,share
3636,986,like
562,881,share
3450,183,comment
3367,247,share
3124,88,comment
2892,650,comment
40,550,like
1768,561,comment
2505,72,share
788,770,share
1877,556,share
4098,291,share
1493,504,share
1130,628,comment
2264,661,like
4873,313,like
4510,859,share
4022,791,comment
4306,288,like
2186,730,share
1645,508,comment
3561,71,like
2686,161,comment
4822,785,share
1413,127,comment
1222,456,like
2250,682,like
2240,529,comment
4203,304,like
4423,490,comment
644,239,comment
4453,176,share
2549,210,share
4604,996,comment
3806,569,like
4291,359,share
4143,189,like
1386,509,comment
2585,556,like
1602,919,like
4943,972,comment
4805,634,share
3318,983,share
808,821,like
2660,33,comment
115,501,comment
2728,312,share
4727,540,comment
2267,151,comment
4293,575,like
4497,519,like
3902,111,share
2729,642,share
4172,961,like
1450,132,comment
4383,520,comment
1569,894,like
1323,305,like
861,29,like
742,850,like
1731,823,comment
4905,933,comment
2934,351,share
3519,518,like
4510,492,share
4527,408,comment
3168,508,share
1919,624,comment
2219,105,comment
1341,719,share
4640,552,share
1515,780,like
1412,320,comment
3037,46,like
4168,241,like
1023,270,comment
4628,667,share
2287,628,like
2759,37,like
4673,205,comment
3772,761,share
1113,486,share
1946,110,like
4809,486,comment
1559,318,like
3880,835,share
642,592,like
2238,76,comment
4908,782,like
3487,610,share
3226,498,comment
1015,479,comment
2022,935,comment
2677,389,comment
1541,588,comment
2937,794,like
3107,593,comment
784,364,share
671,309,comment
2770,63,share
2574,267,share
2585,33,share
4943,809,share
1278,40,share
3044,686,like
3173,260,share
3783,736,share
178,735,share
276,267,like
2360,977,comment
3482,667,share
4887,776,like
3360,661,like
1425,225,like
4123,383,comment
2961,498,like
2470,639,share
3086,5,share
2373,446,share
4069,288,comment
1591,857,like
4381,58,share
1113,72,share
1069,667,share
2546,794,comment
3650,680,share
1815,541,like
3908,969,like
3732,82,comment
2193,775,comment
82,618,comment
3707,277,like
3177,976,comment
1826,963,comment
82,864,like
94,522,share
343,574,comment
2409,736,share
1855,136,share
4000,736,share
1090,114,share
624,772,comment
868,157,comment
2477,396,comment
3473,229,like
171,612,like
1783,255,share
578,179,like
68,787,share
1516,229,share
1,367,comment
2199,31,comment
902,108,like
4846,282,comment
795,621,like
2067,390,comment
1820,541,comment
371,529,like
2539,404,share
3908,170,like
2055,878,comment
2597,175,share
4467,74,comment
1689,454,comment
4853,509,comment
3322,240,share
1139,96,comment
2622,514,like
2729,202,like
1166,37,like
1509,91,share
3842,233,like
4559,659,comment
4577,809,share
4919,912,comment
524,253,comment
2259,371,comment
4340,724,like
239,444,like
1221,441,share
769,996,share
235,64,like
2761,5,like
4593,658,comment
1520,72,like
1904,397,comment
2235,617,like
936,330,comment
1269,548,like
819,147,like
3568,415,share
4118,768,share
2116,740,comment
2440,349,share
3388,365,share
1089,791,like
1828,416,comment
4825,625,share
2589,507,share
2616,523,like
1874,706,like
4308,736,like
1774,250,comment
200,901,like
178,249,comment
931,351,like
3737,269,share
2037,854,comment
1486,448,like
2092,803,like
4264,83,share
2385,541,share
4089,407,share
4682,339,like
1916,80,share
16,95,share
2935,912,comment
837,922,comment
2158,259,comment
1577,122,like
306,124,comment
2054,535,like
2891,953,share
3345,905,like
4457,947,like
1209,728,share
1859,289,comment
2704,462,comment
1972,92,comment
1114,24,share
984,107,like
3311,818,share
4002,52,share
2772,711,share
3153,294,share
2163,300,like
2128,345,comment
3640,382,comment
4275,568,share
561,194,like
1810,557,share
4388,436,like
2933,385,share
291,855,comment
4638,751,comment
1910,372,share
4690,744,comment
1429,978,share
948,320,like
2528,239,like
1349,392,like
381,994,like
1705,939,share
310,648,comment
3415,285,like
1499,13,comment
2895,385,share
661,541,comment
3448,690,comment
2274,293,comment
1498,257,share
2073,108,share
3437,581,share
2143,885,comment
4661,688,like
1606,183,like
4740,754,comment
1432,706,like
1951,367,like
3923,831,comment
459,534,share
2949,862,like
338,523,share
3944,285,like
2014,874,comment
4021,259,comment
345,173,share
4672,717,share
943,760,share
346,771,share
3895,330,comment
3320,452,comment
3696,782,comment
325,471,share
2139,81,comment
4390,321,comment
3613,441,like
524,399,like
2898,188,like
3741,438,share
259,885,share
1111,898,comment
821,850,comment
2789,448,share
4665,743,like
4605,470,comment
1564,540,like
4621,862,comment
1208,461,like
309,835,comment
1840,515,like
3353,237,like
1384,181,share
2307,410,comment
1181,516,like
2473,912,share
2687,860,comment
2968,72,share
4446,182,like
961,104,comment
3457,272,like
438,287,like
456,87,share
3818,386,like
1570,73,comment
1104,603,share
1619,685,like
3613,310,like
1513,699,like
4739,443,share
392,918,comment
2622,236,share
921,674,like
2458,585,share
3601,737,like
4509,896,share
1789,230,like
261,254,share
2014,952,like
1336,674,like
335,355,share
2780,762,share
804,495,like
2438,410,comment
2808,199,like
941,429,like
3164,752,comment
903,749,like
3433,475,share
1269,588,share
24,977,comment
4653,917,like
2749,939,share
2451,342,like
1397,474,comment
3358,807,share
3905,397,comment
2489,426,like
3667,45,like
1758,343,like
4978,691,comment
1879,734,share
2533,887,comment
3515,17,share
3774,219,like
2079,596,like
4662,191,comment
2058,391,share
678,439,like
4947,644,like
2975,497,comment
285,799,comment
2201,94,share
4467,95,like
1841,696,share
1879,644,share
1611,82,share
3963,340,comment
4237,808,share
3160,360,share
3499,112,share
2132,303,comment
3315,818,comment
1379,919,like
3078,51,comment
3015,806,comment
3893,905,share
1716,701,like
453,720,comment
342,661,like
393,777,share
1270,884,comment
3051,281,share
4060,113,share
971,36,like
2206,623,comment
4795,683,like
166,78,share
255,849,comment
302,540,share
3104,960,like
3841,45,like
2557,873,share
1506,952,like
1257,304,like
2263,392,share
4341,654,comment
210,15,comment
3794,640,comment
4522,167,share
3048,665,share
981,63,like
2120,571,comment
3746,203,like
178,157,share
1547,515,comment
2035,551,share
299,278,like
2568,101,like
3567,895,share
4040,169,share
275,532,comment
2996,403,share
53,141,like
1424,347,like
1628,787,share
489,976,share
2355,834,comment
417,193,like
2557,899,like
921,152,like
1554,748,share
2686,806,like
666,386,share
4102,952,comment
2470,208,share
1475,989,comment
338,549,comment
3160,388,share
269,78,comment
1088,977,share
1294,172,like
657,557,share
2829,337,comment
3974,596,comment
4958,892,like
1337,431,share
2357,605,like
1668,489,comment
1826,666,share
4031,106,comment
1213,870,share
2769,209,like
4416,716,like
3059,760,comment
445,348,like
1398,905,like
4382,352,comment
2219,738,comment
3677,848,comment
2311,48,share
4041,246,comment
3607,31,share
1828,695,comment
3220,475,share
4689,477,comment
4512,257,share
2073,126,like
4190,219,comment
2331,245,comment
686,480,share
4959,443,like
685,651,like
2938,501,share
3712,227,comment
341,898,like
4700,814,comment
734,769,share
1497,255,comment
3894,70,like
2955,455,share
1132,578,like
4636,2,comment
1733,495,comment
3036,325,share
2714,781,like
2480,403,like
1420,851,like
1990,815,share
4711,129,comment
488,483,comment
3820,146,comment
1442,625,like
2391,800,share
1385,96,like
2157,501,share
4945,456,like
4397,779,share
1392,404,like
4801,8,like
3143,220,share
269,725,comment
3918,102,comment
1525,678,share
478,774,share
4272,2,comment
239,714,like
610,490,comment
4588,841,share
4425,695,like
3398,771,share
4541,834,comment
4538,740,like
4891,200,comment
1832,969,comment
4987,26,comment
1155,994,like
1752,944,comment
3599,350,like
2486,102,comment
3339,648,comment
2334,963,share
4387,331,comment
4464,857,like
4582,372,share
168,197,like
3543,510,comment
4010,972,share
78,30,share
2899,923,share
1109,299,like
892,133,share
4757,768,share
1225,532,like
4685,308,like
565,21,like
2860,899,comment
302,41,like
4390,892,like
109,498,share
2413,960,comment
2648,876,share
2726,964,like
3339,472,like
2141,967,share
4524,664,comment
4734,308,comment
3814,459,share
4201,514,like
2257,503,comment
3646,44,comment
3060,41,share
2522,838,comment
3418,263,like
12,294,share
4745,978,comment
3267,685,like
3146,9,like
875,53,share
2434,796,share
884,128,like
4651,531,like
3986,964,comment
1580,644,comment
3772,525,comment
353,732,comment
1507,779,comment
3488,757,share
2852,770,comment
2030,966,comment
1847,140,comment
2391,894,like
4031,759,comment
3439,232,share
2384,933,like
3368,568,like
4981,88,comment
1466,766,like
2152,564,comment
3484,759,comment
574,764,comment
775,637,share
3366,201,like
4339,986,like
3931,388,like
2681,361,like
4961,132,like
2221,177,comment
1440,52,comment
714,546,comment
576,22,share
2982,653,share
70,319,share
3765,783,share
4939,168,like
2377,38,share
2206,873,like
918,758,like
2746,747,like
743,567,comment
4151,940,comment
2534,373,like
1838,632,share
1377,578,like
410,834,comment
3008,427,share
2953,840,comment
4243,166,share
1680,722,comment
1715,502,like
1198,925,comment
2338,75,share
3217,440,comment
2957,646,share
3194,265,comment
27,406,comment
3138,686,like
2974,243,share
3166,601,share
1091,762,like
250,543,comment
142,277,share
267,550,share
4311,308,share
489,403,like
496,650,like
480,430,share
2691,997,comment
4097,76,comment
3081,339,like
4937,765,comment
2428,450,like
844,79,share
3216,38,share
3912,318,share
4078,328,like
2350,430,comment
650,163,share
1894,358,comment
2857,939,comment
3251,640,like
2387,670,like
1726,329,comment
1355,831,comment
1294,414,share
3047,881,share
3259,595,share
2714,925,comment
404,962,like
3973,476,comment
4033,456,share
1547,729,share
2607,714,like
2826,790,comment
1853,931,share
4207,938,like
813,152,share
3375,538,like
930,415,comment
4982,343,like
4076,766,comment
3324,386,comment
175,763,share
1364,167,comment
2896,865,share
1038,472,share
3012,140,comment
2091,229,like
461,73,comment
2753,428,comment
149,299,like
4434,236,share
1134,707,share
354,983,comment
1108,600,like
2603,97,like
2114,478,like
4095,678,like
3686,491,comment
3207,962,comment
1110,296,share
4180,406,like
1978,715,comment
227,447,comment
2940,699,like
1013,972,like
4116,275,share
3107,20,like
3937,887,share
2803,585,share
1467,427,like
2989,954,like
270,850,comment
3807,361,like
1532,310,like
304,594,share
4906,808,like
1933,356,comment
2041,27,comment
4022,653,like
142,47,like
809,456,share
948,112,like
3952,747,share
3413,663,like
2293,375,share
766,315,comment
2924,845,like
939,126,like
2497,7,share
3563,562,share
1263,360,like
543,578,share
2680,899,like
2955,362,comment
2932,679,share
2782,983,like
4240,764,comment
2992,775,like
2613,708,like
3649,695,comment
1200,264,share
2118,800,comment
2681,275,like
2849,630,comment
4689,396,like
4663,313,comment
4787,906,share
3682,974,comment
3496,859,comment
665,492,share
4502,789,like
3163,404,comment
3366,377,like
1417,644,comment
3109,659,share
517,541,comment
850,839,like
1902,320,like
908,225,share
316,456,like
3244,651,share
1508,289,share
4123,281,like
1519,417,like
4151,484,share
1935,538,like
4345,804,share
1802,779,comment
2623,798,like
857,313,like
1877,609,share
1526,650,comment
1417,989,comment
3480,793,like
3872,608,share
1795,964,share
3066,57,like
2721,123,comment
4205,743,share
3677,290,share
353,598,like
3232,973,like
1428,310,comment
2193,563,comment
1778,228,share
3537,6,like
1117,443,like
2321,310,like
534,785,comment
1218,922,comment
2989,856,share
2229,905,like
1980,2,comment
2077,788,like
532,603,comment
3077,774,like
1945,754,share
4236,987,comment
3100,375,comment
4358,246,share
3830,472,share
4115,591,like
2585,823,comment
1549,304,like
1489,58,like
3660,225,like
228,426,comment
4472,202,share
4832,917,like
4353,518,comment
4929,30,like
4797,151,share
699,548,share
438,110,comment
1685,121,comment
2154,241,share
4711,771,comment
2915,602,share
3218,930,like
960,30,share
1840,466,like
278,465,comment
4221,237,like
3757,371,share
1344,682,comment
4771,149,comment
715,374,share
1506,600,comment
3922,516,share
2715,433,like
1348,252,like
2443,944,comment
4869,473,share
3961,563,share
1753,536,like
2506,46,like
1738,628,comment
4170,539,share
1109,607,comment
2680,879,comment
1038,435,comment
912,611,share
4890,628,like
2097,276,share
3014,848,share
359,508,share
1077,95,comment
2104,711,comment
4975,146,share
3528,904,comment
2303,667,comment
4101,782,like
1605,402,share
1076,833,share
4049,504,comment
329,415,share
3233,276,share
3478,326,share
1003,256,share
4879,557,comment
577,513,like
327,147,comment
1528,295,like
2822,375,share
1466,667,share
3226,56,share
2282,912,share
4748,974,share
2381,226,share
495,519,share
1139,20,like
2417,159,comment
1357,470,share
1154,852,share
3250,591,share
2143,921,like
3389,366,share
1125,1,comment
802,913,like
2043,848,like
208,229,share
2655,725,like
473,283,share
1639,760,comment
136,119,comment
